id_akd,date,title,description,sifat_rapat,id_jenis_agenda,id_masa_persidangan,tempat,status,id
Badan Kehormatan,2025-03-05 14:21:00,"Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 
tentang Pelindungan Pekerja Migran Indonesia   ","Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 
tentang Pelindungan Pekerja Migran Indonesia   ",Tertutup,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22740
Badan Kehormatan,2025-03-05 10:42:00,"Harmonisasi 10 RUU tentang Kab/Kota di Provinsi Gorontalo, Sulawesi Tenggara dan Sulawesi Utara","Pengambilan keputusan atas hasil Harmonisasi 10 RUU tentang Kab/Kota di Provinsi Gorontalo, Sulawesi Tenggara dan Sulawesi Utara",Terbuka,Workshop / Bimtek,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22739
Komisi III,2025-03-12 13:00:00,"Komisi III DPR RI: Rapat Dengar Pendapat dan Rapat Dengar Pendapat Umum dengan Kepala Kepolisian Daerah Sulawesi Utara, Koordinator Jaringan Advokasi Tambang (JATAM) dan Inisiator Save Sangihe Island (SSI)
","Membahas dugaan pembangkangan hukum yang dilakukan oleh perusahaan tambang dalam melakukan aktifitas tambang di Pulau Sangihe
",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22738
Komisi IV,2025-03-12 14:00:00,Komisi IV DPR RI Rapat Dengar Pendapat (RDP) dengan Kepala Badan Keahlian Sekretariat Jenderal DPR RI ,Membahas Penyusunan RUU tentang Perubahan Undang-Undang Nomor 18 Tahun 2012 tentang Pangan ,Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22737
Komisi II,2025-02-12 14:00:00,"Rapat Dengar Pendapat Komisi II DPR RI dengan Menteri Dalam Negeri RI/ Kepala Badan Nasional Pengelola Perbatasan, Ketua Dewan Kehormatan Penyelenggara Pemilu RI, Kepala Otorita Ibu Kota Nusantara","1.	Pembahasan anggaran sesuai Instruksi Presiden Nomor 1 Tahun 2025 tentang Efisiensi Belanja dalam Pelaksanaan Anggaran Pendapatan dan Belanja Negara dan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025; 
2.	Program Kerja OIKN Tahun 2025.
",Terbuka,Rapat Dengar Pendapat,116.0,"Ruang Rapat Komisi II DPR RI (KK III), Gedung Nusantara, Jl. Jenderal Gatot Subroto Senayan, Jakarta",Terjadwal,22736
,2025-03-11 14:00:00,Rapat Dengar Pendapat dengan Kepala Badan Pembinaan Ideologi Pancasila (BPIP),"1. Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024;
2. Pendalaman atas Program Kerja dan Anggaran Tahun 2025",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi XIII DPR RI,Terjadwal,22735
Komisi V,2025-03-12 13:00:00,"Raker RDP Komisi V DPR RI dengan Menteri Perhubungan, Menteri Pekerjaan Umum, Kepala BMKG dan Kepala BNPP/Basarnas","1. Membahas penambahan alokasi anggaran Kementerian Desa dan Pembangunan Daerah Tertinggal yang bersumber dari pinjaman dan hibah Luar Negeri Tahun 2025
2. Lain-lain",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi V DPR RI (KK V),Terjadwal,22734
Komisi IV,2025-03-11 14:00:00,Komisi IV DPR RI Rakat Kerja dengan Menteri Pertanian ,"Membahas:
1. Efisiensi Anggaran Kementerian Pertanian; dan 
2. Isu-isu stratgis dan aktual. ",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22733
Komisi VIII,2025-03-12 13:00:00,"Rapat Kerja Komisi VIII DPR RI dengan Menteri Agama RI, Kepala Badan Penyelenggara Haji RI, dan Kepala Badan Pelaksana BPKH","- Pembahasan Persiapan Penyelenggaraan Ibadah Haji Tahun 1446 H/          2025 M
- Isu-Isu Aktual
",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22732
Badan Legislasi,2025-03-10 11:12:00,Rapat Koordinasi Kunjungan Kerja Pimpinan DPR RI dengan Pimpinan Komisi I sampai dengan Komisi XIII MP. II TS. 2024-2025,Membicarakan Rencana Kunjungan Kerja Reses Komisi I s.d. Komisi XIII pada Masa Reses Masa Persidangan II Tahun Sidang 2024-2025,Tertutup,Rapat Penyusunan,116.0,"Ruang Rapat Pimpinan DPR RI, Gd Nusantara III Lantai 4",Terjadwal,22731
Komisi X,2025-03-12 14:00:00,"RDP Panja Pendidikan di Daerah 3T dan Daerah Marginal Komisi X DPR RI dengan Kepala Pusdatin Kemendikdasmen, Direktur Statistik Kesejahteraan Rakyat BPS RI, Kepala Pusat Data dan Informasi Perencanaan Pembangunan Nasional KemenPPN/Bappenas","1. Penjelasan terkait Data Pelaksanaan Pendidikan di Daerah 3T dan Daerah Marginal. 
2. Penjelasan tentang Rencana dan Evaluasi Pembangunan Pendidikan di Daerah 3T dan Daerah Marginal. 
3. Lain-lain.	",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi X DPR RI,Terjadwal,22730
Komisi X,2025-03-11 14:00:00,RDP Panja Perguruan Tinggi Kementerian dan Lembaga (PTKL) Komisi X DPR RI dengan Sekjen Kemdiktisaintek RI dan Dirjen Dikti Kemdiktisaintek RI.,1. Laporan evaluasi penyelenggaraan pendidikan tinggi K/L. 2. Kebijakan anggaran pendidikan pada K/L di luar Kemdiktisaintek RI. 3. Implementasi PP Nomor 57 Tahun 2022 tentang Penyelenggaran Perguruan Tinggi oleh Kementerian Lain dan Lembaga Pemerintah Nonkementerian.	,Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Komisi X DPR RI,Terjadwal,22729
Komisi I,2025-03-11 13:00:00,"Komisi I Rapat Kerja (Raker) dengan Menteri Hukum RI, Menteri Keuangan RI, Menteri Pertahanan RI, dan Menteri Sekretaris Negara ",Pembicaraan Tingkat I dalam rangka pembahasan perubahan atas Undang-Undang Nomor 34 Tahun 2004 tentang Tentara Nasional Indonesia (TNI),Terbuka,Rapat Kerja,116.0,"Ruang Rapat Badan Anggaran DPR RI, Gedung Nusantara II Lantai 2",Terjadwal,22728
Komisi VII,2025-03-11 13:00:00,Rapat Kerja Komisi VII DPR RI dengan Pemerintah,Pembicaraan Tingkat I/Pembahasan RUU tentang Perubahan Ketiga atas Undang-Undang Nomor 10 Tahun 2009 tentang Kepariwisataan,Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi VII,Terjadwal,22727
Komisi VI,2025-03-11 13:32:00,"RDP Komisi VI DPR RI dengan: 
1. Direktur Utama PT Pertamina (Persero). 
2. Direktur Utama PT Pertamina Internasional Shipping 
3. Direktur Utama PT Pertamina Patra Niaga.
4. Direktur Utama PT Kilang Pertamina Internasional. ","1. Evaluasi kinerja korporasi Tahun 2024;
2. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025; 
3. Kesiapan dukungan BBM terhadap arus mudik dan balik lebaran Idul Fitri Tahun 2025; dan
4. Lain-lain.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22726
,2025-03-10 14:23:00,Rapat Dengar Pendapat Komisi XIII DPR RI dengan Sekretaris Jenderal MPR RI,"1. Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024,
2. Pendalaman atas Program Kerja dan Anggaran Tahun 2025.",Tertutup,Rapat Dengar Pendapat,116.0,"Ruang Rapat Komisi XIII DPR RI, Nusantara 2 Lantai 3",Terjadwal,22725
Komisi VI,2025-03-10 10:30:00,RDP Komisi VI DPR RI dengan Direktur Utama PT Danareksa (Persero).,"1. Evaluasi Kinerja Korporasi Tahun 2024;
2. Penyampaian Rencana Kerja dan Roadmap Korporasi Tahun 2025; dan
3. Lain-lain .",Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22724
Komisi IV,2025-03-11 12:00:00,Komisi IV DPR RI menerima Audiensi Asosiasi Distributor Pupuk Indonesia Provinsi Jawa Tengah,Penyerapan aspirasi para distributor Pupuk Bersubsidi Jawa Tengah dan Distributor se-Indonesia ,Terbuka,Rapat Internal,116.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22723
Komisi VI,2025-03-05 10:31:00,"RDP Komisi VI DPR RI dengan: 
1. Dirut PT Waskita Karya (Persero) Tbk;
2. Dirut PT Wijaya Karya (Persero) Tbk; 
3. Dirut PT Adhi Karya (Persero) Tbk;  
4. Dirut PT Hutama Karya (Persero); dan 
5. Dirut PT Brantas Abipraya (Persero).","1. Evaluasi kinerja korporasi Tahun 2024; 
2. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025; dan
3. Lain-lain.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22722
Komisi VIII,2025-03-11 13:00:00,"Raker dan RDP Panja Komisi VIII DPR RI  dengan Kepala BPH RI, Dirjen Penyelenggara Haji dan Umrah Kemenag RI, Kepala BPKH, Deputi Bidang Kelembagaan Kemen PAN RB RI, dan Direktur Pembiayaan Syariah Ditjen Pengelolaan Pembiayaan dan Resiko Kemenkeu RI","Tata Kelola dan Penguatan Kelembagaan BPKH dalam Optimalisasi Pengelolaan Keuangan Haji yang Berkelanjutan, Efisien, dan Efektif dalam Penyusunan RUU Perubahan atas UU No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22721
